split,sample_id,mean_cloud_probability_t0,mean_cloud_probability_t1,mean_cloud_probability_t2,mean_cloud_probability_t3,mask_area_fraction_t0,mask_pixel_count_t0,category,has_any_threshold_clean_timestep,all_timesteps_have_detected_cloud,t0_not_detected_other_cloudy,t0_cloudy_later_cleaner,cleanest_timestep
train,ROIs1970_112_patch_91,0.119230114,0.17257746,0.021727772,0.6517811,0.282562255859375,18518,medium,True,False,False,True,2
train,ROIs2017_130_patch_16,0.10537428,0.079948686,0.07827687,0.15204795,0.0742034912109375,4863,light,False,True,False,True,2
train,ROIs1970_112_patch_140,0.18787631,0.36463916,0.04706914,0.66046035,0.453216552734375,29702,heavy,False,True,False,True,2
train,ROIs2017_115_patch_253,0.06861929,0.06788555,0.45977363,0.63554555,0.0007476806640625,49,light,True,False,True,False,1
train,ROIs1970_83_patch_180,0.11123859,0.12945393,0.104936525,0.18718565,0.0981903076171875,6435,light,False,True,False,True,2
train,ROIs1970_83_patch_251,0.08455003,0.1916315,0.09614052,0.38285303,1.52587890625e-05,1,light,True,False,False,False,0
train,ROIs2017_130_patch_230,0.11350451,0.10864965,0.10992026,0.13788117,0.014068603515625,922,light,True,False,False,True,1
train,ROIs1970_112_patch_78,0.0683027,0.16985768,0.03871645,0.6536758,0.1113739013671875,7299,medium,False,True,False,True,2
train,ROIs2017_69_patch_133,0.037132543,0.62868047,0.04167018,0.14903466,0.0006103515625,40,light,False,True,False,False,0
train,ROIs1970_112_patch_96,0.06834984,0.15211502,0.03391754,0.68058753,0.077911376953125,5106,light,False,True,False,True,2
train,ROIs2017_115_patch_201,0.052895255,0.05455053,0.19772497,0.7251253,9.1552734375e-05,6,light,True,False,True,False,0
train,ROIs1970_57_patch_232,0.057465427,0.065260075,0.08496298,0.08659494,0.00201416015625,132,light,True,False,False,False,0
train,ROIs1970_83_patch_179,0.10296204,0.11494683,0.09899763,0.20041512,0.02239990234375,1468,light,True,False,False,True,2
train,ROIs1970_112_patch_225,0.47265947,0.11879851,0.043057293,0.6776294,0.9610595703125,62984,heavy,False,True,False,True,2
train,ROIs1970_112_patch_88,0.30280218,0.3380344,0.043508958,0.63520896,0.7114105224609375,46623,heavy,False,True,False,True,2
train,ROIs1970_57_patch_50,0.061233703,0.08674475,0.07891817,0.11637862,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_187,0.09440178,0.40872446,0.10797762,0.39127237,0.009246826171875,606,light,False,True,False,False,0
train,ROIs1970_57_patch_91,0.061989266,0.07553228,0.08727121,0.09776552,1.52587890625e-05,1,light,True,False,False,False,0
train,ROIs2017_69_patch_60,0.032830257,0.5987196,0.037058625,0.21400066,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_57_patch_147,0.059890583,0.07555672,0.087239236,0.09787894,0.0007476806640625,49,light,True,False,True,False,0
train,ROIs2017_115_patch_248,0.05352782,0.05501733,0.43967965,0.7144662,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_57_patch_32,0.055515893,0.08277105,0.07213512,0.11332601,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_57_patch_48,0.062106952,0.08694337,0.076328054,0.1105707,0.0003204345703125,21,light,True,False,True,False,0
train,ROIs2017_69_patch_170,0.03925191,0.61902755,0.04258702,0.5354685,7.62939453125e-05,5,light,True,False,False,False,0
train,ROIs1970_57_patch_80,0.07295852,0.087627284,0.087224,0.10651914,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_130_patch_212,0.11715546,0.10790563,0.10925322,0.13860479,0.0106201171875,696,light,True,False,True,False,1
train,ROIs2017_130_patch_84,0.091741554,0.08173602,0.09851019,0.14053267,1.52587890625e-05,1,light,False,True,False,True,1
train,ROIs2017_130_patch_68,0.107716665,0.100692675,0.095033295,0.108760506,0.0210113525390625,1377,light,False,True,False,True,2
train,ROIs2017_69_patch_24,0.029864136,0.62237746,0.033394597,0.5437797,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_112_patch_50,0.4153224,0.18206823,0.04690586,0.68048036,0.9649200439453125,63237,heavy,False,True,False,True,2
train,ROIs1970_112_patch_148,0.45220494,0.09833437,0.039227452,0.67347294,0.997711181640625,65386,heavy,True,False,False,True,2
train,ROIs1970_112_patch_76,0.051709063,0.18060774,0.034971178,0.67578834,0.00390625,256,light,True,False,True,False,2
train,ROIs1970_57_patch_62,0.07381104,0.09819536,0.08657843,0.10727709,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_57_patch_33,0.07223742,0.103104,0.08403714,0.112311676,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_69_patch_74,0.036598794,0.525845,0.04419876,0.6074831,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_115_patch_220,0.06657702,0.06790057,0.08587635,0.70314044,0.000762939453125,50,light,True,False,False,False,0
train,ROIs1868_127_patch_113,0.1071857,0.1759674,0.111485735,0.30794704,0.126495361328125,8290,medium,False,True,False,False,0
train,ROIs1970_112_patch_157,0.13012232,0.20095792,0.03465672,0.58621407,0.306060791015625,20058,heavy,False,True,False,True,2
train,ROIs2017_69_patch_256,0.042985722,0.6649977,0.04851622,0.111006185,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_115_patch_261,0.07246922,0.075463265,0.079649545,0.69503224,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_236,0.09785558,0.46060544,0.11103196,0.15221064,0.0548553466796875,3595,light,False,True,False,False,0
train,ROIs1970_83_patch_206,0.08369938,0.09769738,0.10703819,0.18744546,0.00128173828125,84,light,True,False,False,False,0
train,ROIs1970_112_patch_100,0.06052468,0.12195312,0.032999985,0.66381013,0.0455780029296875,2987,light,False,True,False,True,2
train,ROIs1970_57_patch_183,0.05753766,0.07253003,0.08729173,0.099824026,4.57763671875e-05,3,light,True,False,False,False,0
train,ROIs2017_115_patch_12,0.09933814,0.07276484,0.1359476,0.7368239,0.0321197509765625,2105,light,False,True,False,True,1
train,ROIs2017_130_patch_195,0.11574601,0.088164404,0.092876226,0.13532278,0.1523284912109375,9983,medium,False,True,False,True,1
train,ROIs1970_112_patch_109,0.12212852,0.1647642,0.022106212,0.6759687,0.323089599609375,21174,heavy,True,False,False,True,2
train,ROIs1970_57_patch_122,0.0594222,0.07249525,0.094524294,0.10138039,0.0001678466796875,11,light,True,False,False,False,0
train,ROIs1868_127_patch_79,0.10397811,0.119288564,0.11410157,0.5153621,0.090728759765625,5946,light,True,False,True,False,0
train,ROIs1970_83_patch_55,0.06325793,0.15939172,0.07054752,0.25152025,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_69_patch_69,0.031040218,0.54367113,0.03853853,0.61742073,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_29,0.0669944,0.12496473,0.058419023,0.34641033,0.005584716796875,366,light,True,False,True,False,2
train,ROIs1970_57_patch_87,0.06602929,0.081677064,0.08878441,0.09987505,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_112_patch_166,0.49337575,0.08451834,0.04592038,0.68934494,0.9978485107421875,65395,heavy,True,False,False,True,2
train,ROIs1970_57_patch_126,0.061219167,0.07233888,0.09146781,0.099009775,0.0003662109375,24,light,True,False,False,False,0
train,ROIs2017_115_patch_23,0.06838942,0.06227521,0.19059886,0.71441936,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs1970_57_patch_113,0.077877805,0.09235012,0.09691449,0.10819475,0.013397216796875,878,light,True,False,False,False,0
train,ROIs1970_83_patch_150,0.07623116,0.15165673,0.08294311,0.20801571,0.000213623046875,14,light,True,False,False,False,0
train,ROIs2017_130_patch_5,0.10710074,0.10969038,0.10229531,0.13054803,3.0517578125e-05,2,light,True,False,True,False,2
train,ROIs2017_115_patch_152,0.06988777,0.06590375,0.5121121,0.67325264,0.0045623779296875,299,light,True,False,False,True,1
train,ROIs1970_57_patch_47,0.077782355,0.10531012,0.08887976,0.10683724,0.00079345703125,52,light,True,False,False,False,0
train,ROIs1868_127_patch_234,0.11510091,0.50894654,0.12008238,0.16843027,0.02386474609375,1564,light,True,False,True,False,0
train,ROIs1868_127_patch_103,0.09486823,0.53514135,0.095575154,0.45942253,0.039276123046875,2574,light,True,False,True,False,0
train,ROIs2017_69_patch_223,0.036256894,0.561469,0.04127744,0.2610012,4.57763671875e-05,3,light,False,True,False,False,0
train,ROIs1970_83_patch_139,0.08615487,0.20607464,0.09377827,0.27486134,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_130_patch_55,0.093412295,0.058341138,0.06518519,0.11966408,0.0050201416015625,329,light,True,False,True,False,1
train,ROIs1868_127_patch_123,0.10209568,0.4067275,0.10120838,0.4844758,0.056243896484375,3686,light,True,False,False,True,2
train,ROIs2017_69_patch_183,0.04237566,0.66539717,0.049582206,0.24982613,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_115_patch_230,0.06504006,0.06467462,0.56461585,0.6256293,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs1970_112_patch_229,0.4717822,0.2950632,0.33029622,0.26560345,1.0,65536,heavy,False,True,False,True,3
train,ROIs2017_69_patch_104,0.03292026,0.5716368,0.036620084,0.4695782,0.000213623046875,14,light,False,True,False,False,0
train,ROIs2017_130_patch_128,0.10091159,0.087159984,0.101082474,0.15154362,0.0066375732421875,435,light,False,True,False,True,1
train,ROIs2017_69_patch_212,0.035334468,0.6446256,0.04113485,0.3609856,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_130_patch_188,0.10215375,0.08407208,0.07682569,0.122857064,0.0102081298828125,669,light,True,False,True,False,2
train,ROIs1970_57_patch_200,0.05494223,0.069407284,0.08726716,0.09989466,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_124,0.08961029,0.49768716,0.086822495,0.45309332,0.0,0,empty/not-detected,True,False,True,False,2
train,ROIs2017_115_patch_180,0.058439434,0.05922239,0.09035061,0.7441181,0.0001983642578125,13,light,False,True,False,False,0
train,ROIs2017_130_patch_13,0.09385571,0.06810952,0.07080458,0.10656304,0.044708251953125,2930,light,False,True,False,True,1
train,ROIs2017_69_patch_207,0.039854664,0.6212492,0.047287397,0.5671117,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_69_patch_142,0.03516704,0.5457348,0.041132316,0.5398932,0.0002288818359375,15,light,False,True,False,False,0
train,ROIs2017_69_patch_181,0.042837717,0.6693032,0.046738103,0.24172343,4.57763671875e-05,3,light,False,True,False,False,0
train,ROIs2017_130_patch_178,0.11652536,0.09061032,0.08936542,0.11429044,0.077362060546875,5070,light,True,False,False,True,2
train,ROIs1970_57_patch_209,0.055165876,0.06561364,0.10132657,0.09218939,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_57_patch_68,0.05976539,0.07840038,0.07799237,0.097088054,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_130_patch_198,0.09330058,0.07589622,0.07183298,0.09982585,0.033172607421875,2174,light,True,False,True,False,2
train,ROIs1970_83_patch_201,0.09517546,0.07711339,0.10066542,0.22670886,0.015472412109375,1014,light,True,False,False,True,1
train,ROIs1868_127_patch_25,0.094260216,0.32919914,0.10207926,0.5767284,0.0006866455078125,45,light,True,False,True,False,0
train,ROIs1868_127_patch_101,0.09584929,0.5114136,0.10228216,0.4351202,0.0025634765625,168,light,True,False,False,False,0
train,ROIs1868_127_patch_90,0.10928642,0.29098785,0.11936572,0.33063015,0.002685546875,176,light,True,False,True,False,0
train,ROIs1970_112_patch_189,0.26825526,0.05896914,0.20877334,0.79504484,0.79498291015625,52100,heavy,False,True,False,True,1
train,ROIs1970_112_patch_67,0.49632275,0.09583359,0.044069257,0.6281555,0.9521942138671875,62403,heavy,False,True,False,True,2
train,ROIs1868_127_patch_122,0.09798574,0.5089083,0.099364094,0.46534055,0.0748291015625,4904,light,True,False,True,False,0
train,ROIs1970_57_patch_40,0.07471716,0.09710849,0.08795063,0.10945296,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_34,0.062469214,0.16517323,0.06281381,0.2630732,0.000274658203125,18,light,False,True,False,False,0
train,ROIs1970_112_patch_263,0.6411746,0.28546214,0.11089956,0.37264445,1.0,65536,heavy,False,True,False,True,2
train,ROIs1970_112_patch_22,0.06336272,0.16611174,0.022289582,0.710626,0.070281982421875,4606,light,True,False,False,True,2
train,ROIs1970_112_patch_182,0.5437122,0.12600087,0.043583058,0.6305792,0.9985809326171875,65443,heavy,False,True,False,True,2
train,ROIs2017_130_patch_249,0.11058201,0.096010916,0.1030679,0.13420343,0.022857666015625,1498,light,False,True,False,True,1
train,ROIs2017_115_patch_103,0.10234353,0.07135931,0.09120149,0.7539069,0.07110595703125,4660,light,True,False,True,False,1
train,ROIs2017_115_patch_242,0.070298344,0.07208181,0.084313504,0.6716015,0.0009002685546875,59,light,True,False,True,False,0
train,ROIs2017_115_patch_198,0.055018477,0.05612344,0.3245835,0.6807054,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_112_patch_251,0.46367744,0.12439476,0.09448016,0.3001433,0.9212188720703125,60373,heavy,False,True,False,True,2
train,ROIs2017_115_patch_56,0.061230693,0.06338486,0.07454471,0.72859,0.0009307861328125,61,light,True,False,False,False,0
train,ROIs2017_115_patch_110,0.07087147,0.06501918,0.08655253,0.7537566,0.000640869140625,42,light,True,False,True,False,1
train,ROIs1868_127_patch_96,0.09824991,0.16326073,0.10995473,0.41323695,0.0479736328125,3144,light,False,True,False,False,0
train,ROIs1868_127_patch_259,0.1079553,0.61074233,0.12154965,0.31161427,0.0003204345703125,21,light,True,False,True,False,0
train,ROIs2017_69_patch_10,0.030952642,0.6230677,0.037258036,0.58753616,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_213,0.081291534,0.12371781,0.099455975,0.3809477,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_69_patch_253,0.040886723,0.67339987,0.04820005,0.3079524,0.0002288818359375,15,light,False,True,False,False,0
train,ROIs1970_112_patch_72,0.2841969,0.13431408,0.021881483,0.68345124,0.6867523193359375,45007,heavy,True,False,False,True,2
train,ROIs1970_112_patch_175,0.17068915,0.25389558,0.04472241,0.5771607,0.44775390625,29344,heavy,False,True,False,True,2
train,ROIs2017_130_patch_139,0.08934527,0.056094106,0.06586321,0.14393018,0.003021240234375,198,light,True,False,True,False,1
train,ROIs1868_127_patch_162,0.09587498,0.45548669,0.10705661,0.19621983,0.0041046142578125,269,light,True,False,True,False,0
train,ROIs1970_112_patch_112,0.11674346,0.1617789,0.044725593,0.73310083,0.299957275390625,19658,medium,False,True,False,True,2
train,ROIs2017_69_patch_259,0.040133554,0.736711,0.04234237,0.13017128,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_57_patch_244,0.058393277,0.0677523,0.10191606,0.09959914,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_130_patch_39,0.09374179,0.07563824,0.07122285,0.10886811,0.005096435546875,334,light,False,True,False,True,2
train,ROIs2017_130_patch_166,0.10311394,0.06600307,0.06423544,0.120161265,0.03759765625,2464,light,False,True,False,True,2
train,ROIs2017_115_patch_232,0.0638245,0.06336774,0.58557534,0.6188932,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs1970_112_patch_174,0.1192261,0.15266606,0.03851715,0.63260573,0.3125,20480,heavy,False,True,False,True,2
train,ROIs2017_115_patch_17,0.07024162,0.076868705,0.16287836,0.7815046,0.0082550048828125,541,light,True,False,True,False,0
train,ROIs2017_130_patch_82,0.08937207,0.071638495,0.08424299,0.16778563,0.000244140625,16,light,False,True,False,True,1
train,ROIs2017_115_patch_200,0.05276426,0.055477977,0.4739666,0.73769474,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_77,0.08138357,0.13065396,0.11019382,0.16635434,0.00140380859375,92,light,False,True,False,False,0
train,ROIs1868_127_patch_168,0.09231177,0.4588558,0.10520706,0.343491,0.0053253173828125,349,light,True,False,True,False,0
train,ROIs1868_127_patch_50,0.07440194,0.42295775,0.07747862,0.5499369,0.00042724609375,28,light,True,False,True,False,0
train,ROIs2017_69_patch_52,0.032301337,0.53117096,0.037895463,0.62360346,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_130_patch_228,0.12445767,0.082288355,0.07765552,0.10756903,0.1767578125,11584,medium,True,False,False,True,2
train,ROIs2017_130_patch_245,0.1267454,0.083747186,0.07400432,0.09294261,0.3089752197265625,20249,heavy,True,False,False,True,2
train,ROIs1868_127_patch_98,0.100856096,0.16758539,0.10902907,0.47287714,0.198089599609375,12982,medium,False,True,False,False,0
train,ROIs2017_115_patch_162,0.066276535,0.06375858,0.101274885,0.7088025,0.0006866455078125,45,light,True,False,False,True,1
train,ROIs1970_57_patch_229,0.056293108,0.06519889,0.105877355,0.091010645,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_57_patch_102,0.062079363,0.07617365,0.088241935,0.09005732,1.52587890625e-05,1,light,True,False,False,False,0
train,ROIs2017_115_patch_229,0.069039084,0.06802159,0.55258095,0.62762624,0.0005035400390625,33,light,True,False,True,False,1
train,ROIs1970_83_patch_93,0.08589782,0.13709104,0.09117345,0.29041716,0.000213623046875,14,light,True,False,True,False,0
train,ROIs1970_112_patch_163,0.49513054,0.15231006,0.023603294,0.6104828,0.996856689453125,65330,heavy,True,False,False,True,2
train,ROIs1970_112_patch_32,0.12922019,0.2996858,0.025842384,0.71409625,0.3019866943359375,19791,heavy,False,True,False,True,2
train,ROIs2017_115_patch_183,0.04743242,0.049003072,0.16221303,0.67449826,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_115_patch_89,0.068918906,0.065922365,0.07820711,0.7107025,0.0003662109375,24,light,True,False,True,False,1
train,ROIs2017_69_patch_21,0.049830496,0.61895245,0.052731846,0.5034602,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_115_patch_215,0.04774165,0.050930418,0.58498627,0.6988713,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_243,0.0977963,0.43950284,0.111528754,0.30842787,0.00616455078125,404,light,False,True,False,False,0
train,ROIs1970_83_patch_126,0.07586088,0.1447699,0.078235194,0.23708788,0.0027008056640625,177,light,True,False,True,False,0
train,ROIs2017_130_patch_73,0.09306599,0.06217189,0.06687693,0.11772027,0.0157928466796875,1035,light,True,False,False,True,1
train,ROIs2017_115_patch_81,0.069036804,0.06160516,0.09315911,0.69396996,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs1970_83_patch_82,0.10694046,0.11452478,0.09444102,0.29152212,0.142425537109375,9334,medium,False,True,False,True,2
train,ROIs1970_57_patch_100,0.07083073,0.09352337,0.087666556,0.113252565,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_130_patch_176,0.115846775,0.08730455,0.0923562,0.133959,0.152923583984375,10022,medium,False,True,False,True,1
train,ROIs1868_127_patch_24,0.08946902,0.32000256,0.09693275,0.5695211,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_57_patch_163,0.05625999,0.06777203,0.08716763,0.09108316,0.0111083984375,728,light,True,False,False,False,0
train,ROIs1970_83_patch_185,0.09000085,0.07591366,0.11250387,0.26032162,0.002655029296875,174,light,True,False,True,False,1
train,ROIs2017_115_patch_93,0.05747669,0.05939854,0.076406226,0.67671305,0.0014801025390625,97,light,True,False,True,False,0
train,ROIs1970_83_patch_140,0.089141265,0.21527526,0.09382359,0.2655754,0.000213623046875,14,light,True,False,False,False,0
train,ROIs2017_130_patch_154,0.09866826,0.08207684,0.08545874,0.14163768,0.00762939453125,500,light,False,True,False,True,1
train,ROIs1970_112_patch_170,0.3362518,0.10298603,0.049989402,0.6879827,0.7647247314453125,50117,heavy,False,True,False,True,2
train,ROIs2017_130_patch_147,0.09143415,0.07388819,0.08013908,0.14081028,0.00152587890625,100,light,True,False,True,False,1
train,ROIs2017_115_patch_57,0.07176358,0.06305437,0.591452,0.70959485,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs1970_83_patch_27,0.07037317,0.12556839,0.06925084,0.3267055,0.0167999267578125,1101,light,False,True,False,True,2
train,ROIs1970_83_patch_219,0.08657818,0.1168395,0.09506511,0.21941546,0.0013885498046875,91,light,True,False,False,False,0
train,ROIs1970_112_patch_40,0.15128662,0.13551098,0.021873498,0.69736767,0.30218505859375,19804,heavy,True,False,False,True,2
train,ROIs1970_112_patch_241,0.6030481,0.050066326,0.15093076,0.67821497,1.0,65536,heavy,True,False,False,True,1
train,ROIs1970_57_patch_43,0.066175796,0.08905022,0.080292724,0.114896,0.000152587890625,10,light,True,False,False,False,0
train,ROIs2017_130_patch_153,0.09399207,0.0685816,0.071643285,0.12601812,0.00048828125,32,light,True,False,True,False,1
train,ROIs1970_112_patch_188,0.38683406,0.07759303,0.14537314,0.755517,0.98980712890625,64868,heavy,False,True,False,True,1
train,ROIs1970_112_patch_4,0.034733046,0.102193445,0.022679815,0.66415405,0.0012664794921875,83,light,True,False,True,False,2
train,ROIs1868_127_patch_109,0.1159286,0.2147025,0.13251479,0.27628374,0.0453338623046875,2971,light,False,True,False,False,0
train,ROIs1970_83_patch_61,0.09853007,0.10085301,0.0982786,0.22118661,0.09942626953125,6516,light,True,False,False,True,2
train,ROIs1970_112_patch_252,0.37106243,0.06762622,0.03926925,0.3705156,0.7772369384765625,50937,heavy,False,True,False,True,2
train,ROIs1868_127_patch_11,0.08883604,0.21447797,0.09237604,0.56891906,0.01507568359375,988,light,False,True,False,False,0
train,ROIs1970_112_patch_192,0.39686158,0.09817197,0.04117976,0.70467365,0.9756622314453125,63941,heavy,False,True,False,True,2
train,ROIs2017_115_patch_156,0.061058857,0.059112616,0.09278044,0.70170856,3.0517578125e-05,2,light,True,False,True,False,1
train,ROIs1868_127_patch_232,0.09475927,0.4622345,0.10454614,0.5400072,0.001922607421875,126,light,True,False,True,False,0
train,ROIs1970_57_patch_93,0.051560987,0.06778223,0.08366856,0.09836667,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_130_patch_202,0.09354041,0.06646296,0.06815019,0.10599573,0.005706787109375,374,light,True,False,True,False,1
train,ROIs2017_115_patch_161,0.05806378,0.056836575,0.076914966,0.71491593,0.0028533935546875,187,light,False,True,False,True,1
train,ROIs1970_83_patch_194,0.08054605,0.11050278,0.097073406,0.35425705,0.00054931640625,36,light,True,False,False,False,0
train,ROIs2017_69_patch_90,0.032301307,0.46505225,0.037355464,0.6312822,4.57763671875e-05,3,light,True,False,False,False,0
train,ROIs1970_112_patch_10,0.1637028,0.25519714,0.042333476,0.6453748,0.25927734375,16992,medium,False,True,False,True,2
train,ROIs1970_83_patch_80,0.11956533,0.11089581,0.10469705,0.29615438,0.2742767333984375,17975,medium,False,True,False,True,2
train,ROIs2017_115_patch_3,0.06652806,0.06554395,0.52207017,0.7142652,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs2017_69_patch_198,0.040297385,0.6583851,0.04769877,0.403236,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_112_patch_54,0.35830295,0.096863955,0.021783806,0.68353134,0.911773681640625,59754,heavy,True,False,False,True,2
train,ROIs2017_130_patch_201,0.09538227,0.059981234,0.061085604,0.09132377,0.0626068115234375,4103,light,False,True,False,True,1
train,ROIs1868_127_patch_249,0.10147557,0.48190093,0.10984527,0.50616384,0.004364013671875,286,light,True,False,True,False,0
train,ROIs1868_127_patch_172,0.08380333,0.5177672,0.095378935,0.3343942,0.0001068115234375,7,light,True,False,True,False,0
train,ROIs1970_57_patch_156,0.06089335,0.07267586,0.09427769,0.097934306,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_130_patch_140,0.0940219,0.062541835,0.066966176,0.11141728,0.007568359375,496,light,False,True,False,True,1
train,ROIs1970_83_patch_215,0.07657254,0.12049078,0.09243579,0.34915984,0.001922607421875,126,light,True,False,False,False,0
train,ROIs2017_130_patch_112,0.095200285,0.067282714,0.07098087,0.122552104,0.004547119140625,298,light,True,False,True,False,1
train,ROIs2017_115_patch_247,0.0770759,0.07575012,0.5980566,0.68752134,0.0002593994140625,17,light,True,False,True,False,1
train,ROIs1970_83_patch_115,0.080610186,0.1361237,0.099668615,0.2168477,0.0022430419921875,147,light,True,False,False,False,0
train,ROIs1970_83_patch_66,0.08550991,0.16324408,0.085888974,0.34657004,0.07635498046875,5004,light,False,True,False,False,0
train,ROIs1868_127_patch_88,0.07097082,0.53209823,0.07348543,0.38960972,0.0009918212890625,65,light,True,False,True,False,0
train,ROIs1868_127_patch_99,0.09293102,0.311944,0.09782945,0.41615778,0.059051513671875,3870,light,False,True,False,False,0
train,ROIs1970_112_patch_87,0.28489903,0.19254486,0.03413858,0.6383954,0.5923919677734375,38823,heavy,False,True,False,True,2
train,ROIs1970_112_patch_167,0.5660272,0.06529801,0.04673201,0.7286594,1.0,65536,heavy,False,True,False,True,2
train,ROIs1868_127_patch_80,0.09382271,0.1197472,0.105913445,0.50263786,0.06317138671875,4140,light,True,False,True,False,0
train,ROIs2017_115_patch_212,0.06950652,0.068626486,0.5701485,0.6451635,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs1970_57_patch_224,0.06849868,0.07891771,0.10623336,0.10025659,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1868_127_patch_175,0.09182691,0.48298782,0.100698546,0.47394258,0.0083160400390625,545,light,False,True,False,False,0
train,ROIs1970_112_patch_125,0.5999658,0.23607792,0.15721075,0.5712235,0.9818878173828125,64349,heavy,False,True,False,True,2
train,ROIs2017_69_patch_81,0.03111633,0.6049212,0.035372842,0.27566457,0.000457763671875,30,light,True,False,False,False,0
train,ROIs1970_57_patch_159,0.054835837,0.066074096,0.08971854,0.093043305,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_130_patch_118,0.09420019,0.079977304,0.08674828,0.118527375,0.0023040771484375,151,light,False,True,False,True,1
train,ROIs2017_69_patch_82,0.029813923,0.62322986,0.03358517,0.21876128,0.0001373291015625,9,light,True,False,False,False,0
train,ROIs1970_57_patch_133,0.05075058,0.06861092,0.08335997,0.11271538,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_57_patch_83,0.072465435,0.08920918,0.086872675,0.11603732,0.000152587890625,10,light,True,False,True,False,0
train,ROIs2017_69_patch_62,0.031725653,0.61506623,0.036068708,0.33060935,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_130_patch_114,0.09140009,0.07480997,0.08417319,0.122761875,0.0056610107421875,371,light,True,False,True,False,1
train,ROIs1970_83_patch_265,0.07562664,0.13340764,0.081060156,0.19047779,0.012542724609375,822,light,False,True,False,False,0
train,ROIs2017_69_patch_16,0.03478921,0.60101026,0.03994662,0.60660845,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_57_patch_13,0.070916764,0.10220607,0.08308902,0.11351824,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_83_patch_186,0.08151594,0.11153491,0.09857133,0.21219194,0.0016937255859375,111,light,False,True,False,False,0
train,ROIs1868_127_patch_218,0.09709705,0.47694215,0.10998718,0.17310338,0.0117950439453125,773,light,False,True,False,False,0
train,ROIs2017_115_patch_30,0.09725101,0.061181456,0.13045906,0.7317533,0.03521728515625,2308,light,True,False,True,False,1
train,ROIs1868_127_patch_185,0.10624161,0.23525055,0.12204093,0.361123,0.0710601806640625,4657,light,False,True,False,False,0
train,ROIs1868_127_patch_77,0.08799364,0.42739826,0.09555554,0.44348377,0.0013885498046875,91,light,True,False,True,False,0
train,ROIs1970_83_patch_105,0.09576708,0.1529288,0.091320984,0.26199514,0.0188751220703125,1237,light,True,False,False,True,2
